11/09/2000 Kansas                  99 UCLA                    98 N New York, NY
01/29/2001 Northwestern St.        71 SE Louisiana            63
01/29/2001 Toledo                  57 Marshall                72
01/29/2001 Norfolk St.             64 Bethune Cookman         76
01/29/2001 Middle Tennessee St.    53 Arkansas Little Rock    66
01/29/2001 Illinois St.            68 Wichita St.             61
01/29/2001 Mississippi Valley St.  84 Grambling              107
01/29/2001 Alabama A&M             74 Prairie View A&M        72
01/29/2001 Alabama St.             75 Texas Southern          57
01/29/2001 Lamar                   59 Texas Arlington         79
01/29/2001 Arkansas Pine Bluff     53 Jackson St.             76
01/29/2001 Stephen F. Austin       53 Sam Houston St.         64
01/29/2001 Colorado St.            45 Air Force               46
01/29/2001 Wyoming                 82 New Mexico              78
01/29/2001 Kansas                  66 Missouri                75
01/29/2001 Texas Pan American      63 Washington St.          71
01/29/2001 Utah                    61 Brigham Young           69
01/30/2001 Kent St.                71 Ball St.                76
01/30/2001 Michigan St.            91 Michigan                64
01/30/2001 Connecticut             55 St. John's (NY)         60
01/30/2001 Northeastern            73 Brown                   81
01/30/2001 Manhattan               80 Fairfield               65
01/30/2001 Davidson                70 VMI                     67
01/30/2001 Massachusetts           78 Rhode Island            46
01/30/2001 East Carolina           63 Old Dominion            65
01/30/2001 Southern Mississippi    78 Marquette               65
01/30/2001 Murray St.             102 Tennessee St.           83
01/30/2001 Covenant                75 Tennessee Tech         111
01/30/2001 Morris Brown            72 Southern Methodist      86
01/30/2001 Tennessee               67 Florida                 81
01/30/2001 Nebraska                63 Kansas St.              61
01/30/2001 Texas A&M               61 Texas                   81
01/30/2001 Butler                  58 Wisconsin               44
01/30/2001 Dayton                  72 Xavier (OH)             82
01/30/2001 Elon                    75 Radford                 95
01/31/2001 Clemson                 84 Florida St.             88
01/31/2001 VA Commonwealth         73 James Madison           70
01/31/2001 Coastal Carolina        95 NC Asheville            97
01/31/2001 North Carolina St.      69 Wake Forest             74
01/31/2001 Hampton                 78 Central Florida         74
01/31/2001 Illinois                95 Penn St.                98
01/31/2001 MD Eastern Shore        74 Howard                  72
01/31/2001 Western Michigan        61 Bowling Green           77
01/31/2001 Fordham                 59 La Salle                68
01/31/2001 American                42 William & Mary          51
01/31/2001 Texas Pan American      69 Wright St.              74
01/31/2001 Liberty                 65 High Point              61
01/31/2001 Army                    60 Holy Cross              66
01/31/2001 Ohio                    53 Toledo                  66
01/31/2001 West Virginia           46 Pittsburgh              63
01/31/2001 Akron                   75 Central Michigan        78
01/31/2001 Miami (OH)              62 Eastern Michigan        48
01/31/2001 SW Missouri St.         64 Indiana St.             80
01/31/2001 Virginia Tech           61 Boston College          83
01/31/2001 Iona                    73 Marist                  70
01/31/2001 Navy                    75 Lehigh                  66
01/31/2001 Kentucky                85 Georgia                 70
01/31/2001 Villanova               64 Providence              84
01/31/2001 NC Wilmington           70 Richmond                73
01/31/2001 Louisville              67 South Florida           73
01/31/2001 Lafayette               66 Colgate                 79
01/31/2001 New Orleans             66 Arkansas St.            82
01/31/2001 Mississippi St.         56 Auburn                  60
01/31/2001 Houston                 53 UAB                     65
01/31/2001 Oklahoma                65 Baylor                  51
01/31/2001 South Carolina          68 LSU                     56
01/31/2001 Arkansas                73 Mississippi             84
01/31/2001 Buffalo                 63 Northwestern            79
01/31/2001 Indiana                 70 Ohio St.                67
01/31/2001 Texas A&M Corpus Chris 104 Prairie View A&M        82
01/31/2001 Alabama                 62 Vanderbilt              68
01/31/2001 Northern Iowa           47 Bradley                 58
01/31/2001 Southern Illinois       63 Creighton               78
01/31/2001 Evansville              55 Drake                   80
01/31/2001 Minnesota               55 Iowa                    64
01/31/2001 DePaul                  86 St. Louis               68
01/31/2001 Iowa St.                71 Colorado                61
01/31/2001 Maryland                78 Virginia                99
01/31/2001 Utah St.                51 Cal Irvine              56
01/31/2001 Pacific                 69 Cal Poly-SLO            60
01/31/2001 Santa Clara             67 San Diego               65
01/31/2001 St. Mary's (CA)         73 San Francisco           94
01/31/2001 Boise St.               84 Cal St. Fullerton       76
01/31/2001 Cal St. Sacramento      73 Cal St. Northridge     100
02/01/2001 Cleveland St.           65 Illinois Chicago        64
02/01/2001 St. Bonaventure         97 St. Joseph's (PA)      104
02/01/2001 Tulsa                   87 TCU                     93
02/01/2001 Centenary               73 Belmont                 76
02/01/2001 Seton Hall              66 Miami (FL)              72
02/01/2001 Maine                   66 Hartford                63
02/01/2001 Campbell                59 Jacksonville St.        67
02/01/2001 Stetson                 72 Mercer                  81
02/01/2001 Fairleigh Dickinson     53 St. Francis (NY)        79
02/01/2001 Jacksonville            60 Troy St.                76
02/01/2001 St. Francis (PA)        66 Wagner                  62
02/01/2001 New Hampshire           72 Vermont                 81
02/01/2001 Hofstra                 79 Towson                  58
02/01/2001 Monmouth (NJ)           84 Long Island             66
02/01/2001 Louisiana Tech          59 Florida International   49
02/01/2001 Winthrop                55 Charleston Southern     58
02/01/2001 Tennessee Tech          67 Morehead St.            74
02/01/2001 North Carolina A&T      82 South Carolina St.      87
02/01/2001 Robert Morris           78 Sacred Heart            83
02/01/2001 Siena                   94 Rider                   54
02/01/2001 Drexel                  56 Delaware                68
02/01/2001 Temple                  84 Duquesne                58
02/01/2001 Missouri Kansas City    58 IUPUI                   56
02/01/2001 Southern Utah           80 Western Illinois        70
02/01/2001 Youngstown St.          81 Chicago St.             64
02/01/2001 Austin Peay             77 SE Missouri St.         72
02/01/2001 Western Kentucky        71 Middle Tennessee St.    63
02/01/2001 Georgia St.             73 Samford                 62
02/01/2001 Detroit                 54 Loyola Chicago          66
02/01/2001 Denver                  61 South Alabama           65
02/01/2001 Tennessee St.           72 Eastern Illinois        74
02/01/2001 Arkansas Little Rock    83 North Texas             66
02/01/2001 Tennessee Martin        69 Alabama A&M             72
02/01/2001 Cal Santa Barbara       78 Long Beach St.          71
02/01/2001 Oral Roberts            61 Valparaiso              75
02/01/2001 Air Force               45 Brigham Young           62
02/01/2001 Cincinnati              58 Charlotte               60
